"","Gender","DriverAge","CarAge","Area","Leasing","Power","Fract","Contract","Exposure","ClaimFreq"
"16429","2",67,7,"3","1","4","1","2",1.75,0.000192204084339273
"16430","1",55,8,"1","2","3","1","2",1.03,4.17176511374015e-70
"16431","1",34,5,"1","2","1","1","3",4.75,0.049257063758564
"16432","1",52,10,"3","1","3","1","2",2.48,0.00531216664264317
"16433","1",18,6,"2","1","2","1","2",5.03,0.0662039757859978
"16434","2",33,9,"1","2","2","2","2",2.68,0.00815890103510731
"16435","2",33,9,"3","2","3","3","3",0.91,4.06724526893357e+21
"16436","1",51,7,"1","1","1","3","3",1.4,7.87473070018281e-07
"16437","2",45,4,"1","1","4","3","3",2.08,0.00170764069523316
"16438","1",26,6,"3","1","4","2","2",4.17,0.0369291858227675
"16439","2",46,8,"2","2","2","3","1",2.49,0.00590385512209439
"16440","1",57,9,"1","1","1","1","2",1.2,3.55700866372375e-12
"16441","2",47,9,"3","1","2","1","2",5.2,0.0554724154686068
"16442","1",34,2,"2","2","4","3","1",1.58,3.90792595057254e-05
"16443","2",33,8,"2","1","2","2","3",5.45,0.0688408643857343
"16444","1",53,4,"1","2","2","3","1",1.04,2.14292186156575e-53
"16445","2",32,10,"3","2","2","3","3",4.63,0.0460088173364591
"16446","1",59,4,"1","1","3","3","3",3.22,0.0188442866608118
"16447","1",53,0,"3","2","2","2","3",1.57,3.24082993239102e-05
"16448","1",51,2,"2","2","2","2","1",4.83,0.0524579400026781
"16449","1",55,7,"3","1","1","3","1",3.68,0.0239130114274853
"16450","1",45,8,"1","2","2","1","1",2.07,0.00151188338990187
"16451","1",51,5,"1","1","2","2","2",3.23,0.0180348224498153
"16452","1",53,8,"4","1","1","3","1",2.78,0.00888228306595375
"16453","2",38,7,"2","1","3","1","2",4.93,0.0558324408779304
"16454","1",46,5,"3","2","3","3","3",1.89,0.000653207148613648
"16455","1",48,3,"1","1","1","3","2",4.09,0.0329224586933557
"16456","1",18,5,"2","2","3","3","2",4.19,0.0459336237654514
"16457","2",18,1,"3","2","2","2","2",4.62,0.0503082101052997
"16458","1",46,6,"1","1","3","3","2",2.57,0.00677498103797061
"16459","1",40,4,"3","1","3","2","3",2.69,0.00943396276202933
"16460","2",54,4,"4","1","2","3","1",2.65,0.00748249151502452
"16461","1",64,3,"3","2","1","3","2",4.7,0.043042146615633
"16462","2",49,7,"3","1","3","3","3",2.35,0.00411202683585136
"16463","1",48,8,"3","1","3","3","1",2.42,0.00457312277888048
"16464","2",33,5,"1","2","4","1","2",2.89,0.0116007534527254
"16465","1",44,4,"2","2","4","3","1",1.72,0.000193831623180159
"16466","2",43,6,"3","2","3","1","2",2.81,0.0101628942500406
"16467","1",44,1,"2","1","3","3","2",4.73,0.0514058680645784
"16468","1",38,5,"2","2","1","3","2",3.09,0.0155801978569572
"16469","2",60,4,"3","1","3","1","2",2.24,0.00270186287325341
"16470","1",61,0,"2","2","2","3","3",0.22,20.3241921141882
"16471","1",54,3,"1","1","2","3","3",4.08,0.0366823129141625
"16472","2",35,4,"1","1","3","3","3",2.41,0.00512082216096888
"16473","2",54,6,"3","1","4","2","2",6.67,0.0805529114911699
"16474","2",42,2,"4","2","1","1","3",2.78,0.00985607658442259
"16475","2",33,12,"1","2","2","3","3",2.52,0.00622117823575957
"16476","1",43,3,"4","2","2","3","2",4.4,0.0416713827326121
"16477","2",45,7,"2","1","2","2","1",2.87,0.0121790130301933
"16478","2",51,1,"3","2","2","3","2",1.84,0.000375337238992818
"16479","1",32,9,"1","2","3","2","1",3.49,0.0230391747186323
"16480","1",18,2,"2","1","3","2","2",1.82,0.000650540740674351
"16481","1",30,4,"1","1","3","3","2",3.47,0.0229440811808817
"16482","1",41,4,"4","1","2","1","3",4.36,0.0444589956522598
"16483","2",48,4,"1","2","2","2","3",0.6,9196.31989772019
"16484","1",53,2,"2","2","1","2","2",2.96,0.0128895225365168
"16485","1",56,4,"1","1","3","1","2",2.16,0.0022250314006981
"16486","2",44,5,"3","1","2","1","1",3.23,0.017303191800773
"16487","2",45,6,"2","2","1","3","2",3.07,0.0145331132864242
"16488","1",37,8,"2","2","2","3","2",6.76,0.0892791182763413
"16489","2",20,3,"4","2","3","3","2",3.52,0.0239300998595676
"16490","2",29,4,"1","2","4","3","2",4.14,0.0353892611612911
"16491","2",23,6,"1","1","3","1","2",3.53,0.0247331198875172
"16492","1",42,6,"3","1","2","2","1",5.14,0.055893197986551
"16493","1",28,7,"2","1","3","3","2",2.91,0.013547439388589
"16494","1",46,3,"2","2","3","3","1",3.51,0.0248850213528271
"16495","2",51,6,"1","1","4","3","2",2.91,0.0115848555350325
"16496","2",46,4,"1","2","1","3","1",3.99,0.0298253074241555
"16497","1",29,5,"4","2","2","2","2",6,0.0730115692553295
"16498","1",53,4,"2","1","3","3","2",1.72,0.000198219320573123
"16499","1",52,6,"1","2","1","3","2",6.31,0.0726629899067077
"16500","1",25,3,"2","1","1","1","1",3.78,0.0299339985748225
"16501","1",47,4,"2","1","4","3","2",4.63,0.0488984603638607
"16502","1",35,6,"3","2","2","3","3",3.54,0.0250971230885621
"16503","2",39,9,"1","2","3","3","2",2.37,0.00409575677227961
"16504","1",47,2,"2","2","2","3","2",2.68,0.00898739495046326
"16505","2",34,6,"1","2","4","3","1",2.12,0.00176399003480717
"16506","2",33,5,"1","1","4","3","2",0.2,19.0222463296474
"16507","2",45,4,"2","2","1","3","2",4.1,0.0346300403633507
"16508","1",47,7,"3","2","3","3","2",3.44,0.0212135332853529
"16509","2",36,1,"4","2","2","3","2",2.62,0.00718933979249108
"16510","1",74,8,"3","2","2","1","3",3.95,0.033665961566804
"16511","2",44,2,"1","2","4","3","3",2.39,0.00463894329201929
"16512","1",49,6,"3","1","4","2","1",0.09,7.19034137631921
"16513","1",28,4,"1","2","1","3","2",4.54,0.0420444006479255
"16514","1",22,3,"2","2","2","3","2",3.3,0.0216159462475963
"16515","2",63,6,"1","2","2","3","2",0.08,6.65263587416448
"16516","1",18,6,"3","2","3","1","3",6.5,0.0936240020893012
"16517","1",52,4,"1","2","3","3","1",4.18,0.0361623267638914
"16518","1",39,3,"2","2","3","2","2",3.5,0.0257276681315354
"16519","1",20,6,"1","2","2","3","2",1.26,1.61264334361457e-09
"16520","1",44,6,"4","2","2","3","2",4.42,0.0418271887819911
"16521","1",44,1,"3","2","2","3","2",3.4,0.0204252151068586
"16522","2",52,10,"1","2","4","3","3",3.69,0.026879709357876
"16523","2",22,6,"3","1","2","3","2",4.6,0.0452023407437937
"16524","1",26,9,"3","2","3","3","3",1.9,0.00071260802726951
"16525","2",52,8,"2","1","3","3","2",4.59,0.0469457248338955
"16526","2",20,7,"4","2","2","3","2",0.08,6.45392729557792
"16527","2",46,5,"3","2","3","3","3",3.37,0.0208963556317894
"16528","1",27,7,"2","2","2","3","1",4.81,0.052680439269104
"16529","1",39,5,"4","2","2","3","2",3.38,0.0209729838712219
"16530","1",74,5,"1","1","1","3","2",3.27,0.0173138100570015
"16531","2",79,3,"3","1","3","2","2",4.14,0.0356639770721764
"16532","1",37,5,"1","1","1","2","3",0.08,6.37603247249022
"16533","1",46,3,"1","2","2","3","2",3.73,0.0274106363083812
"16534","2",54,7,"3","1","2","1","2",2.81,0.00984044605403984
"16535","1",18,6,"1","1","3","1","1",4.11,0.0417199969141658
"16536","2",58,5,"2","2","4","3","2",3.78,0.0295288444967131
"16537","1",32,7,"3","1","1","1","2",6.23,0.0725384461359184
"16538","2",35,8,"1","1","4","3","3",2.89,0.0124098047477707
"16539","1",29,6,"2","2","2","3","2",2.28,0.0037132359330847
"16540","1",61,0,"2","2","2","3","1",3.3,0.0202122154271285
"16541","1",37,5,"2","2","2","3","2",4.87,0.0543314929107975
"16542","2",41,5,"3","1","1","1","2",0.91,1.56261172791512e+22
"16543","2",29,5,"1","2","3","3","3",5.18,0.0592214610023656
"16544","2",67,5,"4","2","2","1","1",1.81,0.000322592602709884
"16545","1",18,6,"1","1","4","1","2",0.09,6.4560404801793
"16546","1",53,0,"3","2","3","2","2",2.01,0.00112343642377837
"16547","1",54,6,"2","1","3","2","2",3.38,0.0227519328443809
"16548","2",43,7,"3","2","2","2","3",5.15,0.0577812818245535
"16549","1",54,2,"1","2","3","3","2",3.58,0.0241421101970575
"16550","2",18,6,"1","2","4","1","1",4.53,0.0493388809065736
"16551","1",18,4,"2","1","1","3","1",3.01,0.0167832617941814
"16552","1",28,4,"2","2","1","2","2",2.53,0.00649123890272373
"16553","1",35,7,"4","1","1","2","1",0.55,2972.1835457444
"16554","1",41,3,"2","2","3","3","3",2.02,0.00162034402477839
"16555","1",47,12,"4","2","3","3","3",2.68,0.00878142174733544
"16556","2",45,7,"1","2","2","1","3",5.24,0.0600922452925896
"16557","1",49,3,"4","2","2","3","1",4.53,0.043293027048752
"16558","2",18,8,"3","2","1","3","3",0.33,62.55887947197
"16559","2",43,4,"1","2","2","3","1",3.26,0.0178896604363299
"16560","1",50,6,"3","2","3","1","3",0.08,6.30108378128195
"16561","1",43,4,"1","2","2","3","2",2.76,0.00964283708198259
"16562","1",53,4,"1","2","3","3","3",3.98,0.0344926764218815
"16563","1",40,9,"3","2","3","2","1",2.41,0.00459511013492263
"16564","2",39,1,"1","2","2","1","2",2.15,0.00207084343384928
"16565","1",49,3,"1","2","3","3","2",4.22,0.037465461107462
"16566","2",37,8,"3","2","2","3","2",4.93,0.0500587439882469
"16567","2",47,7,"2","1","3","3","2",2.16,0.00238672509112632
"16568","1",22,6,"4","2","2","1","2",2.82,0.0112738955885744
"16569","1",28,0,"2","2","3","3","2",4.76,0.0525887633577396
"16570","2",47,1,"4","2","1","3","2",2.13,0.00162359298665527
"16571","1",31,3,"3","2","2","2","1",1.47,4.53145740987431e-06
"16572","1",61,0,"4","2","3","3","2",3.76,0.0280195456192998
"16573","2",45,4,"1","2","3","2","3",5.63,0.0678479946105142
"16574","2",39,5,"1","2","1","3","3",0.18,15.8684861741838
"16575","1",36,1,"3","2","4","1","1",3.61,0.0247619684890733
"16576","1",54,4,"1","1","1","1","2",1.92,0.000643502652193917
"16577","1",79,8,"1","2","3","2","1",4.16,0.0368437861547269
"16578","2",28,4,"1","2","1","3","1",4.24,0.0351400982500431
"16579","2",44,4,"2","2","4","3","2",3.85,0.0316300480113237
"16580","1",46,13,"3","2","1","1","1",1.42,9.37623331906667e-07
"16581","1",52,5,"2","2","4","3","2",3.01,0.0147185197482894
"16582","1",51,0,"2","2","2","3","1",0.08,6.28418423206873
"16583","1",33,8,"3","2","3","3","2",3.88,0.0302173290663411
"16584","1",41,6,"1","2","1","1","1",0.08,6.6476819161873
"16585","1",60,9,"2","2","3","3","2",1.17,1.32953311667302e-13
"16586","2",42,9,"3","2","2","3","2",4.29,0.0375181477416576
"16587","2",36,4,"2","1","4","2","2",4.5,0.0463673029263033
"16588","2",46,4,"1","1","1","3","2",4.09,0.0322667158749713
"16589","1",26,6,"1","2","2","3","3",2.46,0.0058906186843042
"16590","2",45,3,"2","2","3","1","1",2.07,0.0016944569049029
"16591","1",36,7,"2","2","2","1","3",3.77,0.0334235105465294
"16592","2",20,10,"2","2","4","2","2",3.47,0.0243477505178682
"16593","1",29,2,"3","1","3","3","2",2.6,0.00707168396461559
"16594","2",37,4,"4","1","3","3","2",3.01,0.0138328991325531
"16595","2",77,7,"4","2","2","1","2",3.21,0.0172984203764424
"16596","2",43,2,"1","1","1","2","2",2.84,0.00998429965072778
"16597","1",59,2,"3","1","2","3","1",2.37,0.00388323313587424
"16598","1",45,4,"3","2","4","1","1",1.91,0.000647589825594387
"16599","2",26,7,"3","2","3","3","1",2.07,0.00140994885212938
"16600","1",51,6,"1","2","1","3","3",4.04,0.0336222540650468
"16601","1",33,1,"4","1","1","1","3",5.32,0.0605859582963673
"16602","2",47,2,"2","2","3","1","2",1.57,3.37358232293576e-05
"16603","2",53,7,"3","2","3","3","3",1.69,0.000124985507367026
"16604","1",70,3,"4","2","3","1","3",2.54,0.00694067920926887
"16605","1",62,5,"2","2","3","3","2",1.92,0.00080697173455507
"16606","1",47,7,"1","1","2","3","1",2.92,0.0120077250970196
"16607","1",66,4,"3","2","3","3","1",0.97,1.74671273503097e+68
"16608","1",66,4,"1","1","1","2","2",3.25,0.0169224461053322
"16609","1",45,7,"1","2","2","3","1",3.32,0.0191303849462217
"16610","2",32,4,"4","1","2","3","3",2.71,0.00947571545340596
"16611","2",35,8,"4","1","2","1","2",1.75,0.00022046083563089
"16612","2",29,2,"3","2","3","3","1",4.41,0.0397333310082717
"16613","1",42,2,"3","2","3","2","2",0.56,3463.3561996416
"16614","1",38,2,"4","2","2","3","1",0.75,13789982.8263613
"16615","1",53,6,"3","1","3","2","2",3.27,0.0183626134746633
"16616","1",36,6,"3","2","3","3","2",4.54,0.0436796012443065
"16617","1",42,3,"4","1","1","3","3",3,0.013957994058089
"16618","2",82,4,"3","1","3","3","2",4.58,0.0480019969382757
"16619","2",68,3,"1","2","1","3","2",4.52,0.0395425105800126
"16620","2",47,5,"2","2","2","3","3",4.71,0.0520990584839863
"16621","1",27,1,"2","2","2","3","2",2.44,0.00564151328000536
"16622","2",58,1,"2","2","3","3","2",2.61,0.00758462271837037
"16623","2",50,7,"1","2","2","3","3",2.86,0.0115495461093753
"16624","1",57,7,"1","1","2","1","3",4.39,0.0436830926388276
"16625","1",56,4,"4","1","1","3","2",0.08,6.72754391501863
"16626","2",33,4,"2","1","1","3","1",2.98,0.0131329690303949
"16627","1",34,5,"1","2","3","1","2",4.77,0.0498388883077002
"16628","2",49,0,"1","1","3","1","2",4.09,0.0351379024594171
"16629","1",67,6,"3","2","1","1","1",2.33,0.00320902699440593
"16630","1",33,3,"3","2","2","2","2",1.2,5.43588860388572e-12
"16631","1",31,4,"1","2","2","3","1",5.13,0.0554598152504792
"16632","1",26,3,"1","2","3","1","2",5.74,0.0688137678738569
"16633","1",48,10,"3","1","4","3","1",1.77,0.00022537071699619
"16634","2",81,8,"2","2","3","3","1",2.86,0.0132489098987224
"16635","2",53,4,"2","1","3","3","1",3.51,0.0243205274165937
"16636","1",47,5,"2","2","2","3","1",2.13,0.00214689351676334
"16637","1",61,3,"2","2","2","3","3",2.32,0.00439345003147906
"16638","2",18,5,"4","2","4","3","2",4.57,0.0499822858653926
"16639","1",25,3,"4","2","3","1","2",0.08,6.35466576625854
"16640","1",47,1,"3","2","3","3","3",1.34,1.13403489147195e-07
"16641","1",36,2,"2","1","2","3","2",2.62,0.00831297499771057
"16642","1",77,9,"3","1","1","1","3",0.65,57829.7557918156
"16643","2",37,7,"2","1","2","3","2",4.32,0.042113910446225
"16644","1",47,8,"3","1","2","3","3",2.96,0.0135177282345036
"16645","1",48,4,"2","1","4","2","2",1.34,1.45095162867066e-07
"16646","2",35,0,"2","2","3","2","2",5.77,0.0719240028161078
"16647","2",43,1,"2","2","2","3","1",1.89,0.000655744839790848
"16648","2",18,6,"3","1","2","3","1",4.12,0.0393352377108913
"16649","2",21,3,"1","2","4","2","2",2.35,0.00410082954089205
"16650","1",46,3,"2","1","3","1","2",1.26,2.36809007905048e-09
"16651","1",59,4,"1","2","2","3","3",3.64,0.0270394615023787
"16652","2",52,4,"1","2","1","3","2",5.14,0.0513661534771132
"16653","2",60,7,"3","1","1","3","1",4.48,0.0380525911654062
"16654","1",20,5,"2","1","2","3","2",5.28,0.0643368726402254
"16655","2",57,3,"1","2","1","3","1",2.82,0.0090647192621448
"16656","1",30,6,"3","2","2","3","1",3.43,0.021070108836077
"16657","1",39,3,"1","1","3","3","2",3.09,0.0156288794036274
"16658","1",31,9,"4","1","1","2","2",1.31,2.08144544708651e-08
"16659","1",68,6,"2","1","3","3","2",3.08,0.016218557972122
"16660","1",46,4,"4","2","2","3","1",3.72,0.027098825843418
"16661","1",41,5,"4","2","3","3","2",3.81,0.0298074528408798
"16662","2",47,0,"1","2","4","2","2",2.94,0.012274596425973
"16663","1",30,7,"1","1","3","3","3",2.99,0.0147874014489574
"16664","2",37,6,"2","1","3","1","2",5.44,0.066204101625631
"16665","1",45,10,"3","1","2","2","2",3.29,0.0184226427636651
"16666","1",57,5,"4","2","2","1","1",2.84,0.0107462811532778
"16667","1",39,5,"1","2","3","3","1",3.54,0.0239987343556504
"16668","2",69,0,"3","2","2","1","1",3.64,0.0244004702863337
"16669","2",29,4,"1","1","2","3","2",2.51,0.00585711015761373
"16670","1",20,4,"4","2","1","3","2",0.69,369728.972017897
"16671","1",53,7,"3","2","3","3","2",1.8,0.000298354721740223
"16672","1",62,4,"2","2","3","3","2",1.16,2.55045300270964e-14
"16673","1",27,7,"1","1","2","2","3",2.66,0.0091167164003729
"16674","1",29,3,"2","2","3","2","1",3.59,0.0274051653761849
"16675","1",55,4,"1","2","3","3","1",4.74,0.0472169458180217
"16676","1",54,4,"1","2","3","1","2",3.27,0.0187077066580097
"16677","2",56,7,"2","2","3","3","3",3.08,0.016912845643312
"16678","2",51,4,"2","1","2","3","2",4.35,0.0421330820865136
"16679","1",21,5,"3","1","2","2","1",4.93,0.0529490142246822
"16680","1",26,8,"3","1","2","3","3",4.17,0.0387053802433599
"16681","2",65,3,"3","2","1","3","1",2.57,0.00550402540406034
"16682","2",39,5,"3","2","1","3","3",4.79,0.0476368198583094
"16683","1",50,5,"2","1","2","3","2",1.36,2.93681402365259e-07
"16684","2",24,6,"3","2","2","3","1",2.98,0.0125811854633997
"16685","2",72,8,"2","1","2","3","2",6.21,0.0776298828063637
"16686","1",39,5,"1","1","2","2","3",3.61,0.0279011575920402
"16687","1",38,4,"3","2","2","3","2",4.94,0.0514451112916432
"16688","2",32,3,"1","2","3","3","2",2.59,0.00685582199701307
"16689","1",36,5,"3","2","1","2","3",1.36,2.12747399098931e-07
"16690","1",47,4,"1","2","2","3","2",1.84,0.000424691267734277
"16691","1",44,3,"2","1","3","1","2",1.12,2.86960570959748e-18
"16692","2",57,7,"2","2","2","1","1",3.14,0.0168536922731685
"16693","1",35,6,"1","2","3","1","3",0.53,1398.10865211642
"16694","1",47,0,"4","2","2","3","1",3.7,0.0268175188191004
"16695","2",25,6,"1","1","1","1","2",0.08,6.65190500186853
"16696","1",44,1,"3","2","3","3","2",2.7,0.00834515949259448
"16697","2",40,8,"4","2","2","3","1",1.74,0.000186899291396668
"16698","2",51,3,"1","1","2","3","3",2.7,0.00906659053725648
"16699","1",51,4,"1","2","2","3","2",2.83,0.0105182720534043
"16700","2",55,6,"3","2","3","1","2",2.03,0.00117596844191287
"16701","1",46,9,"2","2","2","2","3",5.7,0.0737094977360783
"16702","1",36,6,"2","1","2","3","3",2.37,0.00533078201605855
"16703","1",42,4,"3","2","3","2","3",0.08,6.24745265360968
"16704","1",44,3,"1","2","2","1","3",1.03,1.70708820809734e-68
"16705","2",45,6,"2","2","2","3","2",2.91,0.012720321315906
"16706","1",18,0,"3","1","2","3","3",2.68,0.0110101686633643
"16707","1",25,3,"1","2","1","3","1",3.67,0.0248800433950601
"16708","2",53,3,"3","1","2","2","1",0.08,6.6536045802695
"16709","1",29,6,"2","2","2","3","3",2.71,0.0106795494614578
"16710","2",63,2,"3","2","4","3","3",1.75,0.000208468670233023
"16711","1",18,5,"4","1","3","3","1",3.04,0.0173401155828272
"16712","1",33,5,"4","2","1","3","2",4.59,0.0429362943224688
"16713","2",48,3,"2","2","3","3","2",3.28,0.0197978326906863
"16714","1",59,6,"1","1","2","2","3",5.04,0.0569388605084381
"16715","2",38,10,"1","2","2","2","2",3.78,0.028046042286679
"16716","2",43,2,"2","2","2","1","2",3.68,0.0286101745955106
"16717","2",73,6,"1","2","2","3","1",2.12,0.0017123092929761
"16718","1",41,1,"1","2","3","3","2",5.1,0.0553380385894689
"16719","1",38,2,"3","1","2","2","1",2.62,0.00734947050626735
"16720","2",79,11,"2","1","2","3","1",2.45,0.00541754726528518
"16721","1",31,4,"3","1","2","3","2",4.39,0.0407724840652437
"16722","1",57,4,"3","2","3","3","2",4.66,0.0451080450659821
"16723","2",45,4,"2","2","3","2","1",6.39,0.0816595064896312
"16724","2",55,7,"2","2","2","1","1",2.97,0.0136939513611894
"16725","2",49,2,"4","2","3","3","1",3.46,0.0213134252395358
"16726","1",42,4,"1","1","3","1","2",1.05,2.84249500544769e-42
"16727","1",59,6,"2","1","4","3","1",5.09,0.0572558252128322
"16728","1",51,4,"1","2","2","2","3",4.04,0.0362011050998094
"16729","2",62,3,"4","2","2","1","1",1.06,2.83652621265543e-36
"16730","2",29,6,"2","2","3","3","3",4.11,0.0400250333613195
"16731","1",48,6,"1","2","3","1","2",0.1,7.7161310430394
"16732","1",32,5,"4","1","2","3","2",1,0
"16733","1",54,2,"4","1","2","1","3",2.32,0.00408124526044965
"16734","2",56,5,"1","2","1","3","3",1.18,2.91919304703669e-13
"16735","2",18,5,"2","1","3","2","2",0.68,93478.7369892502
"16736","1",24,4,"2","2","1","1","2",2.99,0.0141249630832365
"16737","1",56,5,"2","2","3","3","2",1.3,2.08955847226115e-08
"16738","1",48,7,"2","2","1","1","3",3.71,0.02960926346067
"16739","2",18,6,"3","2","2","2","2",3.51,0.0263821567880311
"16740","1",54,12,"4","2","2","3","2",1.3,1.25416918103694e-08
"16741","1",24,1,"4","2","1","1","3",0.08,6.39647648922207
"16742","2",18,8,"2","2","3","1","2",4.54,0.0536033486341125
"16743","1",42,3,"1","2","1","1","3",2.21,0.0027116021811071
"16744","1",37,6,"1","2","2","3","2",0.08,6.46052145474472
"16745","1",58,5,"3","2","4","3","2",3.91,0.0299862502725886
"16746","1",43,6,"2","1","1","1","1",4.7,0.0488541332877602
"16747","1",44,6,"2","1","1","1","2",1.9,0.000692553342453712
"16748","1",40,8,"2","1","2","3","2",2.27,0.00363758388025129
"16749","1",58,8,"2","2","4","3","2",3.09,0.0160918269468231
"16750","2",47,7,"4","1","3","3","3",2.81,0.0110027897439273
"16751","1",67,4,"1","1","1","3","1",3.64,0.0236366383447276
"16752","2",51,7,"4","2","2","1","2",3.12,0.015432090735398
"16753","1",39,3,"1","1","2","3","1",0.68,201841.89724319
"16754","1",27,4,"3","2","2","3","2",5.58,0.0636350281570499
"16755","2",48,3,"2","1","3","1","1",6.01,0.0754689150318384
"16756","1",43,3,"1","2","3","3","1",2.77,0.00975892542423948
"16757","1",36,3,"1","2","2","3","2",2.15,0.00210928939762626
"16758","2",22,9,"2","1","3","3","2",2.5,0.00662208613197875
"16759","1",50,6,"2","1","4","2","2",4.55,0.0476610794756671
"16760","2",52,2,"3","2","4","1","1",3.42,0.0200399904403937
"16761","2",38,3,"3","2","2","1","2",3.46,0.0218087916250926
"16762","2",75,4,"3","1","2","2","1",2.41,0.00442648641678024
"16763","2",18,5,"1","2","3","1","3",3.41,0.02689848742357
"16764","2",53,5,"3","1","1","3","3",1.56,2.09660527641151e-05
"16765","1",28,6,"3","2","3","1","2",3.08,0.0152157211147018
"16766","1",48,1,"4","2","1","1","1",4.16,0.0341374031751586
"16767","2",52,6,"2","2","4","3","2",3.32,0.0202344435445879
"16768","1",62,9,"2","2","2","3","3",4.66,0.0511012698528679
"16769","1",30,9,"1","2","2","3","3",4.05,0.036244332395379
"16770","1",47,3,"1","2","1","2","1",3,0.0125134910548858
"16771","1",25,1,"4","2","1","3","2",1.73,0.000158167738336951
"16772","1",59,6,"2","1","2","1","1",3.53,0.0255242415106724
"16773","1",57,6,"1","2","2","1","2",2.56,0.00655583970191032
"16774","1",57,4,"1","2","2","3","2",1.88,0.000541089113182307
"16775","2",44,6,"1","2","3","1","2",2.82,0.0105197483842333
"16776","2",26,5,"3","2","1","3","3",2.21,0.00245681407130118
"16777","2",25,6,"2","2","1","2","1",2.65,0.00792487250334704
"16778","1",75,6,"1","2","2","3","2",1.57,2.80319802544688e-05
"16779","2",31,8,"4","2","2","1","3",2.88,0.0124418758181784
"16780","2",60,10,"2","1","2","3","2",4.87,0.0513756464588033
"16781","2",44,8,"1","1","3","3","2",4.53,0.0434339735641847
"16782","1",48,5,"2","2","2","1","2",2.18,0.00269231400772256
"16783","2",49,8,"1","2","1","3","1",1.96,0.000720822775181978
"16784","1",27,0,"2","1","1","2","2",1.98,0.00109970119069904
"16785","2",49,9,"1","1","1","3","1",3.3,0.0170703338105684
"16786","1",19,3,"4","2","3","1","2",2.4,0.00511045801088518
"16787","2",18,3,"3","1","3","3","1",2.52,0.00709631333980548
"16788","1",26,2,"1","2","1","3","2",1.97,0.000838757583258736
"16789","2",50,5,"2","2","2","3","3",3.67,0.0294785921755483
"16790","1",53,5,"3","2","4","2","2",4.16,0.0354618753911022
"16791","2",52,7,"2","2","2","2","3",5.86,0.0751588244042234
"16792","1",49,6,"1","2","1","3","2",3.04,0.0130906317422385
"16793","1",26,2,"1","2","2","2","2",4.16,0.0369735079139613
"16794","2",31,4,"1","2","3","3","2",2.13,0.00189277393850193
"16795","2",20,2,"1","2","3","3","1",5.72,0.0666159656509222
"16796","2",46,0,"2","2","2","2","2",0.98,5.4913436634528e+99
"16797","2",73,4,"1","1","2","3","2",1.67,9.280171895537e-05
"16798","1",20,9,"1","2","2","2","1",3.52,0.0242389854994707
"16799","2",45,6,"4","2","2","2","1",2.8,0.00990657088754706
"16800","2",18,4,"2","2","1","3","2",4.37,0.0461480220988963
"16801","2",36,5,"3","2","3","1","2",1.33,5.96711670111546e-08
"16802","2",68,2,"1","1","2","3","2",6.42,0.0762012467066902
"16803","2",34,5,"3","1","2","3","2",1.09,9.81270381626724e-25
"16804","2",45,5,"2","1","3","3","1",2.87,0.0121209698052854
"16805","2",34,4,"2","2","2","1","1",6.09,0.0768966360081204
"16806","2",45,10,"1","2","3","3","2",2.96,0.0121984615023256
"16807","1",56,5,"1","2","2","2","2",3.24,0.0178855508674787
"16808","1",39,0,"3","2","2","2","2",4.61,0.0457162403693174
"16809","1",22,5,"1","2","3","1","2",2.81,0.011139374320253
"16810","1",60,5,"3","2","1","1","3",3.33,0.0191721583565291
"16811","1",18,5,"4","1","2","3","1",3.93,0.0368915026466915
"16812","1",31,4,"1","2","2","3","3",4.54,0.0468398602664026
"16813","1",40,4,"2","2","2","1","2",4.5,0.0473829206682217
"16814","2",44,6,"1","1","2","3","2",0.91,6.77926521036088e+21
"16815","1",31,9,"4","2","2","3","1",0.42,234.371928709191
"16816","1",53,4,"1","1","4","3","2",5.14,0.0553819623303896
"16817","2",57,3,"1","2","1","3","1",3.24,0.0157976669563032
"16818","1",27,2,"2","2","1","3","3",4.2,0.0401004504714523
"16819","1",39,4,"2","2","1","3","2",1.01,1.2868409196167e-205
"16820","2",33,7,"3","2","1","2","1",3.73,0.0249228796176128
"16821","1",48,4,"3","2","3","3","2",2.49,0.00544390660938126
"16822","2",19,11,"3","2","3","2","2",4.38,0.0409121934973896
"16823","2",25,6,"2","2","2","3","3",1.93,0.000986762090454091
"16824","1",53,8,"1","2","3","1","3",4.46,0.0450875063802174
"16825","2",59,7,"1","2","1","3","2",3.71,0.0243300508512738
"16826","1",46,7,"4","2","1","3","2",4.62,0.0429125493193896
"16827","2",55,8,"3","2","1","3","3",3.42,0.0199910381261288
"16828","2",25,1,"3","2","1","2","3",4.07,0.0337380406876993
"16829","2",46,7,"1","2","2","3","2",5.61,0.0629021761994256
"16830","1",43,2,"4","1","2","3","1",2.88,0.0115618367589547
"16831","1",34,3,"4","1","3","3","2",0.08,6.40949571792961
"16832","1",39,6,"1","1","2","2","3",2.88,0.0129847734684916
"16833","1",30,6,"1","2","2","3","3",2.67,0.00895255396710104
"16834","2",33,0,"4","2","2","2","1",2.54,0.00625124753713743
"16835","1",41,5,"1","1","3","3","1",3.1,0.0156592176964042
"16836","1",37,9,"3","1","3","1","2",2.52,0.00615002258605315
"16837","1",70,8,"1","2","4","3","1",5.16,0.0544159448810501
"16838","1",51,7,"2","1","4","2","2",1.48,7.68923236469669e-06
